1,0,45.17,1.5,0,0,6,0,2.5,0,1,0,1,0,00140,0
1,0,27.75,1.29,0,0,5,1,0.25,1,1,0,1,1,00140,0
0,1,58.67,4.46,0,0,1,1,3.04,0,0,06,0,0,00043,560
1,0,47.83,4.165,0,0,8,2,0.085,1,1,0,1,0,00520,0
1,0,22.08,2.335,0,0,5,0,0.75,1,1,0,0,0,00180,0
1,1,19.50,0.165,0,0,1,0,0.04,1,1,0,1,0,00380,0
0,0,39.08,6,0,0,2,0,1.29,0,0,05,1,0,00108,1097
0,0,34.75,15,0,0,3,9,5.375,0,0,09,1,0,00000,134
1,1,20.83,8.5,0,0,6,0,0.165,1,1,0,0,0,00000,351
0,1,23.42,0.79,1,1,1,0,1.5,0,0,02,1,0,00080,400
1,0,0,3,1,1,9,2,7,1,1,0,0,0,00000,1
1,0,40.92,2.25,1,1,8,1,10,0,1,0,1,0,00176,0
1,0,25.67,3.25,0,0,6,1,2.29,1,0,01,1,0,00416,21
1,0,40.58,1.5,0,0,9,2,0,1,1,0,0,1,00300,0
1,1,33.92,1.585,1,1,12,3,0,0,1,0,0,0,00320,0
0,0,43.25,3,0,0,1,1,6,0,0,11,0,0,00080,0
0,1,50.08,12.54,0,0,11,0,2.29,0,0,03,1,0,00156,0
0,0,41.33,0,0,0,6,2,15,0,1,0,0,0,00000,0
1,0,32.75,2.335,0,0,7,1,5.75,1,1,0,1,0,00292,0
1,0,18.83,0.415,1,1,6,0,0.165,1,0,01,0,0,00200,1
1,1,28.58,3.75,0,0,6,0,0.25,1,0,01,1,0,00040,154
1,0,26.33,13,0,0,10,8,0,1,1,0,1,0,00140,1110
1,0,19.42,7.25,0,0,2,0,0.04,1,0,01,0,0,00100,1
0,0,21.25,1.5,0,0,0,0,1.5,1,1,0,0,0,00150,8
0,0,39.25,9.5,0,0,2,0,6.5,0,0,14,0,0,00240,4607
1,1,22.92,1.25,0,0,1,0,0.25,1,1,0,1,0,00120,809
1,0,18.83,0,0,0,1,0,0.665,1,1,0,0,0,00160,1
0,0,35.17,2.5,0,0,5,0,4.5,0,0,07,0,0,00150,1270
0,0,28.00,2,0,0,5,1,4.165,0,0,02,1,0,00181,0
1,0,18.17,2.46,0,0,6,9,0.96,1,0,02,1,0,00160,587
1,0,25.42,0.54,0,0,0,0,0.165,1,0,01,0,0,00272,444
1,0,39.83,0.5,0,0,2,0,0.25,0,1,0,0,1,00288,0
1,1,69.50,6,0,0,12,3,0,1,1,0,0,1,00000,0
0,0,26.17,0.25,0,0,9,2,0,0,1,0,1,0,00000,0
0,0,37.42,2.04,0,0,0,0,0.04,0,1,0,1,0,00400,5800
0,0,51.42,0.04,0,0,8,1,0.04,0,1,0,0,0,00000,3000
1,0,26.92,2.25,0,0,9,2,0.5,1,1,0,1,0,00640,4000
1,0,23.42,1,0,0,6,0,0.5,1,1,0,1,1,00280,0
0,0,32.67,5.5,0,0,1,1,5.5,0,0,12,1,0,00408,1000
1,1,20.08,1.25,0,0,6,0,0,1,1,0,0,0,00000,0
1,0,44.25,0.5,0,0,2,0,10.75,0,1,0,0,1,00400,0
0,0,13.75,4,1,1,0,0,1.75,0,0,02,1,0,00120,1000
1,0,19.50,0.29,0,0,5,0,0.29,1,1,0,0,0,00280,364
1,0,38.42,0.705,0,0,6,0,0.375,1,0,02,0,0,00225,500
0,1,20.42,0.835,0,0,1,0,1.585,0,0,01,0,0,00000,0
0,0,22.08,11,0,0,4,0,0.665,0,1,0,0,0,00100,0
0,0,34.25,3,0,0,4,1,7.415,0,1,0,1,0,00000,0
0,0,22.58,10.04,0,0,8,0,0.04,0,0,09,0,0,00060,396
1,1,0,3.5,0,0,7,0,3,0,1,0,1,0,00300,0
1,0,16.25,0.835,0,0,2,0,0.085,0,1,0,0,1,00200,0
0,1,24.75,3,0,0,1,1,1.835,0,0,19,0,0,00000,500
0,1,36.00,1,0,0,6,0,2,0,0,11,0,0,00000,456
1,0,36.50,4.25,0,0,1,0,3.5,1,1,0,0,0,00454,50
0,0,55.92,11.5,0,0,12,3,5,0,0,05,0,0,00000,8851
1,1,28.58,3.54,0,0,9,2,0.5,0,1,0,1,0,00171,0
0,1,26.92,13.5,0,0,1,1,5,0,0,02,0,0,00000,5000
0,0,48.17,7.625,0,0,0,1,15.5,0,0,12,0,0,00000,790
0,0,44.33,0.5,0,0,9,1,5,0,1,0,1,0,00320,0
0,0,28.92,15,0,0,6,1,5.335,0,0,11,0,0,00000,2283
0,0,21.83,0.25,0,0,7,1,0.665,0,1,0,1,0,00000,0
0,0,54.42,0.5,1,1,5,1,3.96,0,1,0,0,0,00180,314
0,0,60.08,14.5,0,0,12,3,18,0,0,15,1,0,00000,1000
0,0,33.50,1.75,0,0,8,1,4.5,0,0,04,1,0,00253,857
0,1,60.92,5,0,0,11,0,4,0,0,04,0,0,00000,99
1,0,31.83,0.04,1,1,2,0,0.04,1,1,0,0,0,00000,0
1,0,25.83,12.835,0,0,4,0,0.5,1,1,0,0,0,00000,2
1,0,21.42,0.75,1,1,3,9,0.75,1,1,0,1,0,00132,2
0,1,20.67,3,0,0,1,0,0.165,0,0,03,0,0,00100,6
0,1,41.17,6.5,0,0,1,0,0.5,0,0,03,1,0,00145,0
1,0,20.00,7,0,0,6,0,0.5,1,1,0,0,0,00000,0
1,0,0,5,1,1,11,0,8.5,0,1,0,0,0,00000,0
0,1,24.08,0.5,0,0,1,1,1.25,0,0,01,0,0,00000,678
1,0,25.58,0.335,0,0,5,1,3.5,1,1,0,1,0,00340,0
0,0,54.33,6.75,0,0,6,1,2.625,0,0,11,1,0,00000,284
0,0,40.58,5,0,0,6,0,5,0,0,07,0,0,00000,3065
1,0,51.83,3,1,1,12,3,1.5,1,1,0,0,0,00180,4
1,2,29.50,2,1,1,10,1,2,1,1,0,0,0,00256,17
0,0,28.67,9.335,0,0,1,1,5.665,0,0,06,0,0,00381,168
0,0,32.67,9,1,1,0,1,5.25,0,1,0,1,0,00154,0
1,0,20.75,5.085,1,1,13,0,0.29,1,1,0,0,0,00140,184
1,1,16.00,0.165,0,0,11,0,1,1,0,02,1,0,00320,1
1,0,43.17,2.25,0,0,9,2,0.75,0,1,0,0,0,00560,0
1,1,26.17,2,0,0,13,4,0,1,1,0,1,0,00276,1
1,0,32.42,2.165,1,1,5,3,0,1,1,0,0,0,00120,0
1,1,20.75,9.54,0,0,9,0,0.04,1,1,0,0,0,00200,1000
0,1,44.17,6.665,0,0,1,0,7.375,0,0,03,1,0,00000,0
1,0,16.33,2.75,0,0,11,0,0.665,1,0,01,0,0,00080,21
1,0,21.50,11.5,0,0,9,0,0.5,0,1,0,1,0,00100,68
1,1,27.58,3,0,0,2,0,2.79,1,0,01,1,0,00280,10
1,0,31.25,1.125,0,0,12,3,0,1,0,01,0,0,00096,19
1,0,23.08,0,0,0,5,0,1,1,0,11,0,1,00000,0
1,0,23.75,0.415,1,1,6,0,0.04,1,0,02,0,0,00128,6
1,0,54.83,15.5,0,0,10,5,0,0,0,20,0,0,00152,130
1,0,23.75,12,0,0,6,0,2.085,1,1,0,0,1,00080,0
0,0,45.00,8.5,0,0,4,1,14,0,0,01,1,0,00088,2000
1,0,17.92,0.205,0,0,11,0,0.04,1,1,0,0,0,00280,750
0,0,48.25,25.085,0,0,0,0,1.75,0,0,03,0,0,00120,14
1,0,21.17,0.875,1,1,6,1,0.25,1,1,0,0,0,00280,204
0,1,24.75,12.5,0,0,11,0,1.5,0,0,12,1,0,00120,567
1,0,35.75,2.415,0,0,0,0,0.125,1,0,02,0,0,00220,1
1,1,50.25,0.835,0,0,11,0,0.5,1,1,0,1,0,00240,117
0,0,30.17,0.5,0,0,6,0,1.75,0,0,11,0,0,00032,540
0,1,47.42,8,0,0,10,2,6.5,0,0,06,0,0,00375,51100
1,2,45.33,1,0,0,1,0,0.125,1,1,0,1,0,00263,0
1,1,16.08,0.335,0,0,12,3,0,1,0,01,0,0,00160,126
0,1,25.08,2.54,1,1,11,0,0.25,0,1,0,1,0,00370,0
1,0,18.42,10.415,1,1,11,0,0.125,0,1,0,0,0,00120,375
1,1,22.50,0.415,0,0,9,0,0.335,1,1,0,1,1,00144,0
1,1,26.58,2.54,1,1,12,3,0,1,1,0,1,0,00180,60
0,1,17.58,9,0,0,11,0,1.375,0,1,0,1,0,00000,0
1,0,48.75,26.335,1,1,12,3,0,0,1,0,1,0,00000,0
0,0,25.75,0.5,0,0,6,0,1.46,0,0,05,1,0,00312,0
1,0,48.08,3.75,0,0,9,2,1,1,1,0,0,0,00100,2
1,0,18.83,3.54,1,1,12,3,0,1,1,0,1,0,00180,1
0,0,39.50,4.25,0,0,6,2,6.5,0,0,16,0,0,00117,1210
0,0,32.25,0.165,1,1,6,1,3.25,0,0,01,1,0,00432,8000
0,0,32.00,1.75,1,1,10,1,0.04,0,1,0,1,0,00393,0
1,0,51.83,2.04,1,1,12,3,1.5,1,1,0,0,0,00120,1
1,0,29.25,13,0,0,7,1,0.5,1,1,0,0,0,00228,0
1,1,25.00,11,1,1,11,0,4.5,0,1,0,0,0,00120,0
1,1,24.33,2.5,1,1,9,2,4.5,1,1,0,0,0,00200,456
1,0,17.58,10,0,0,0,1,0.165,1,0,01,0,0,00120,1
0,0,30.17,6.5,0,0,4,0,3.125,0,0,08,0,0,00330,1200
1,1,28.58,1.665,0,0,1,0,2.415,0,1,0,1,0,00440,0
0,0,56.42,28,1,1,6,0,28.5,0,0,40,0,0,00000,15
0,0,23.25,1,0,0,6,0,0.835,0,1,0,0,1,00300,0
0,0,20.42,1.835,0,0,6,0,2.25,0,0,01,0,0,00100,150
0,0,37.58,0,2,2,14,6,0,1,1,0,0,2,0,0
1,0,21.17,0,0,0,6,0,0.5,1,1,0,1,1,00000,0
0,1,35.42,12,0,0,1,1,14,0,0,08,0,0,00000,6590
1,0,23.92,0.585,1,1,4,1,0.125,1,1,0,0,0,00240,1
0,0,19.17,9.5,0,0,0,0,1.5,0,1,0,0,0,00120,2206
0,0,31.67,16.165,0,0,7,0,3,0,0,09,0,0,00250,730
1,0,21.08,10.085,1,1,10,1,1.25,1,1,0,0,0,00260,0
0,0,23.33,1.5,0,0,6,1,1.415,0,1,0,0,0,00422,200
0,0,27.25,1.665,0,0,4,1,5.085,0,0,09,0,0,00399,827
1,0,28.58,3.625,0,0,11,0,0.25,1,1,0,1,0,00100,0
0,0,28.33,5,0,0,0,0,11,0,1,0,1,0,00070,0
0,0,48.33,12,0,0,2,0,16,0,1,0,0,1,00110,0
0,1,18.83,9.5,0,0,0,0,1.625,0,0,06,1,0,00040,600
0,0,0,4,0,0,8,0,5,0,0,03,1,0,00290,2279
0,0,56.00,12.5,0,0,5,1,8,0,1,0,1,0,00024,2028
1,1,27.25,0.29,0,0,2,1,0.125,1,0,01,1,0,00272,108
0,0,16.08,0.75,0,0,6,0,1.75,0,0,05,1,0,00352,690
1,0,19.42,1.5,1,1,4,0,2,0,1,0,1,0,00100,20
0,1,18.75,7.5,0,0,1,0,2.71,0,0,05,0,0,0,26726
1,0,27.25,0.625,0,0,11,0,0.455,0,1,0,1,0,00200,0
0,0,36.75,0.125,1,1,6,0,1.5,1,1,0,1,0,00232,113
1,0,31.08,1.5,1,1,0,0,0.04,1,1,0,0,1,00160,0
0,0,19.33,9.5,0,0,1,0,1,0,1,0,1,0,00060,400
1,0,44.83,7,1,1,6,0,1.625,1,1,0,0,0,00160,2
1,2,32.25,1.5,0,0,6,0,0.25,1,1,0,1,0,00372,122
1,0,42.83,1.25,0,0,2,0,13.875,1,0,01,1,0,00352,112
0,1,22.83,2.29,0,0,1,1,2.29,0,0,07,1,0,00140,2384
1,0,21.83,1.54,0,0,5,0,0.085,1,1,0,1,0,00356,0
0,0,33.17,3.04,1,1,6,1,2.04,0,0,01,1,0,00180,18027
0,0,37.50,1.125,1,1,7,0,1.5,1,1,0,1,0,00431,0
0,0,42.08,1.04,0,0,0,0,5,0,0,06,1,0,00500,10000
0,1,57.08,19.5,0,0,6,0,5.5,0,0,07,0,0,00000,3000
0,0,27.75,0.585,1,1,4,0,0.25,0,0,02,0,0,00260,500
0,1,25.17,2.875,0,0,8,1,0.875,0,1,0,0,0,00360,0
1,0,22.50,11.5,1,1,2,0,1.5,1,1,0,1,0,00000,4000
1,0,17.42,6.5,0,0,9,0,0.125,1,1,0,0,0,00060,100
0,1,32.17,1.46,0,0,0,0,1.085,0,0,16,0,0,00120,2079
0,0,19.42,6.5,0,0,0,1,1.46,0,0,07,0,0,00080,2954
1,1,52.50,7,0,0,11,1,3,1,1,0,0,0,00000,0
1,0,29.58,4.75,0,0,2,0,2,1,0,01,1,0,00460,68
1,0,22.58,1.5,1,1,11,0,0.54,1,1,0,1,0,00120,67
1,0,31.42,15.5,0,0,6,0,0.5,0,1,0,0,0,00120,0
0,0,43.08,0.375,1,1,6,0,0.375,0,0,08,1,0,00300,162
0,0,21.92,0.54,1,1,8,0,0.04,0,0,01,1,0,00840,59
0,0,36.67,4.415,1,1,5,0,0.25,0,0,10,1,0,00320,0
1,1,24.50,1.04,1,1,12,3,0.5,0,0,03,0,0,00180,147
0,0,39.17,1.71,0,0,8,0,0.125,0,0,05,1,0,00480,0
0,0,25.50,0.375,0,0,2,0,0.25,0,0,03,0,0,00260,15108
0,0,27.83,1.54,0,0,0,0,3.75,0,0,05,1,0,00100,3
1,0,49.17,2.29,0,0,12,3,0.29,1,1,0,0,0,00200,3
1,0,24.08,9,0,0,11,0,0.25,1,1,0,1,0,00000,0
1,0,22.25,9,0,0,11,0,0.085,1,1,0,0,0,00000,0
0,0,64.08,20,0,0,8,1,17.5,0,0,09,1,0,00000,1000
0,1,20.67,1.835,0,0,1,0,2.085,0,0,05,0,0,00220,2503
1,1,23.58,0.585,1,1,12,3,0.125,1,1,0,0,0,00120,87
1,1,36.75,4.71,0,0,12,3,0,1,1,0,0,0,00160,0
1,0,27.83,1.5,0,0,0,0,2.25,1,0,01,1,0,00100,3
1,1,49.00,1.5,0,0,13,4,0,0,1,0,1,0,00100,27
0,1,35.75,0.915,0,0,11,0,0.75,0,0,04,0,0,00000,1583
0,0,20.17,5.625,0,0,0,0,1.71,0,1,0,0,1,00120,0
0,0,20.17,9.25,0,0,6,0,1.665,0,0,03,1,0,00040,28
1,1,38.58,5,0,0,4,0,13.5,0,1,0,1,0,00980,0
1,0,44.25,11,1,1,7,0,1.5,0,1,0,0,1,00000,0
1,1,27.67,1.5,0,0,2,0,2,0,1,0,0,1,00368,0
0,1,25.00,12.33,0,0,4,1,3.5,0,0,06,0,0,00400,458
0,0,22.67,2.54,1,1,6,1,2.585,0,1,0,0,0,00000,0
1,0,21.17,0.25,1,1,6,1,0.25,1,1,0,0,0,00280,204
0,1,52.83,15,0,0,6,0,5.5,0,0,14,0,0,00000,2200
1,0,41.17,1.335,0,0,7,0,0.165,1,1,0,0,0,00168,0
0,0,53.92,9.625,0,0,10,0,8.665,0,0,05,0,0,00000,0
0,0,38.17,10.125,0,0,8,0,2.5,0,0,06,0,0,00520,196
0,0,25.00,11.25,0,0,6,0,2.5,0,0,17,0,0,00200,1208
0,0,20.50,2.415,0,0,6,0,2,0,0,11,1,0,00200,3000
0,1,18.92,9.25,1,1,6,0,1,0,0,04,1,0,00080,500
1,0,27.83,4,1,1,9,1,5.75,0,0,02,1,0,00075,0
1,0,24.58,13.5,1,1,12,3,0,1,1,0,0,0,0,0
1,0,19.50,9.585,0,0,11,0,0.79,1,1,0,0,0,00080,350
1,0,23.58,0.835,0,0,9,1,0.085,1,1,0,1,0,00220,5
0,0,22.33,11,0,0,0,0,2,0,0,01,0,0,00080,278
1,0,69.17,9,0,0,12,3,4,1,0,01,0,0,00070,6
1,1,25.25,13.5,1,1,12,3,2,1,0,01,1,0,00200,1
0,1,25.58,0,2,2,14,6,0,1,1,0,0,2,0,0
1,0,26.83,0.54,0,0,5,3,0,1,1,0,0,0,00100,0
1,0,19.58,0.585,0,0,12,3,0,1,0,03,0,0,00350,769
1,1,19.58,0.665,0,0,0,0,1.665,1,1,0,0,0,00220,5
0,0,19.17,0,1,1,2,2,0,1,1,0,1,1,00500,1
1,0,22.17,0.585,1,1,12,3,0,1,1,0,0,0,00100,0
0,1,20.75,10.25,0,0,1,0,0.71,0,0,02,1,0,00049,0
1,0,28.75,1.5,1,1,6,0,1.5,0,1,0,1,0,00000,225
0,1,40.33,7.54,1,1,1,1,8,0,0,14,0,0,00000,2300
1,0,28.00,3,0,0,0,0,0.75,1,1,0,1,0,00300,67
1,1,18.17,10,1,1,1,1,0.165,1,1,0,0,0,00340,0
0,0,39.33,5.875,0,0,4,1,10,0,0,14,1,0,00399,0
0,0,18.50,2,0,0,9,0,1.5,0,0,02,0,0,00120,300
1,0,39.50,1.625,0,0,6,0,1.5,1,1,0,0,0,00000,316
1,0,36.08,2.54,0,0,12,3,0,1,1,0,0,0,00000,1000
0,0,26.00,1,0,0,1,0,1.75,0,1,0,1,0,00280,0
1,1,32.00,6,0,0,7,0,1.25,1,1,0,0,0,00272,0
0,0,23.08,11.5,0,0,0,1,2.125,0,0,11,1,0,00290,284
1,1,24.50,1.75,1,1,6,0,0.165,1,1,0,0,0,00132,0
0,1,22.42,11.25,1,1,8,1,0.75,0,0,04,0,0,00000,321
0,1,21.67,11.5,1,1,13,4,0,0,0,11,1,0,00000,0
1,1,19.17,5.415,0,0,9,1,0.29,1,1,0,0,0,00080,484
0,0,23.08,11.5,0,0,9,0,3.5,0,0,09,0,0,00056,742
0,0,44.00,2,0,0,2,0,1.75,0,0,02,1,0,00000,15
0,0,48.50,4.25,0,0,2,0,0.125,0,1,0,1,0,00225,0
0,0,34.50,4.04,1,1,9,2,8.5,0,0,07,1,0,00195,0
0,0,23.17,11.125,0,0,8,1,0.46,0,0,01,0,0,00100,0
0,0,32.75,1.5,0,0,4,1,5.5,0,0,03,1,0,00000,0
1,1,17.92,0.54,0,0,6,0,1.75,1,0,01,1,0,00080,5
0,0,34.17,9.17,0,0,6,0,4.5,0,0,12,1,0,00000,221
